FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Cenk,Tosun,FWD,EVE,6800000,2,42,1.23529411764706,1.81660899653979E-07,6.17647058823529E-06,0,165628,0,11,0,0,0,4,0,6.2,10559,-7,0,42,7,0.3,0,2,8,0,2,0,0,2.8,314693,0,0,0,2,679,27935,0,0,144,Newcastle,Huddersfield,Southampton,West Ham,,0.9,0.6,0.9,0.6,58.8
Andros,Townsend,MID,CRY,5600000,2,107,3.3,5.89285714285714E-07,1.91071428571429E-05,0,194298,3,47,0,0,0,2,0,19.1,2470,-4,0,107,4,0.5,0,3,7,0,6,0,8,1.4,141577,0,0,0,0,2774,5622,0,0,508,Watford,Leicester,Stoke,West Brom,,2.5,3.3,2.7,3.8,201.1
Kieran,Trippier,DEF,TOT,5200000,1,93,4.4,8.46153846153846E-07,1.78846153846154E-05,0,879851,1,20,0,0,0,0,0,17.9,13011,-3,0,93,3,0.2,0,0.8,15,0,7,0,6,4.3,910519,0,0,0,4,1650,2529,0,0,454,Watford,West Brom,Newcastle,Leicester,,0,6.3,9.3,5,93.8
Nathan,Trott,GLK,WHU,4000000,0,0,0,0,0,0,4298,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0.2,12306,0,0,0,0,0,169,0,0,0,Arsenal,Man City,Leicester,Man Utd,Everton,0,0,0,0,0
Axel,Tuanzebe,DEF,MUN,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,136384,0,0,0,0,0,0,0,0.3,480,-1,0,1,1,0,0,0,0,0,0,0,0,1.2,110960,0,0,0,0,1,31,0,0,3,Arsenal,Brighton,West Ham,Watford,,0,0,0,0,0
Rayhaan,Tulloch,FWD,WBA,4500000,0,0,0,0,0,0,42919,0,0,0,0,0,0,0,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,0.7,79168,0,0,0,0,0,931,0,0,0,Liverpool,Newcastle,Tottenham,Crystal Palace,,0,0,0,0,0
Josh,Tymon,DEF,STK,4400000,0,0,0,0,0,0,1403,0,9,0,0,0,0,0,0,8,-1,0,0,1,0,0,0,0,0,0,0,0,0,736,0,0,0,0,162,3,0,0,18,Burnley,Liverpool,Crystal Palace,Swansea,,0,0,0,0,2.5
Leonardo,Ulloa,FWD,BHA,4800000,2,11,0.323529411764706,6.74019607843137E-08,2.29166666666667E-06,0,35632,0,1,0,0,0,0,0,2.3,562,-2,0,11,2,0.2,0,0.8,0,0,0,0,0,0.3,35229,0,0,0,0,140,146,0,0,35,Burnley,Man Utd,Man City,Liverpool,,0,0.2,0.4,0.2,12.6
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,1,0,0,0,Stoke,Brighton,Arsenal,Bournemouth,,0,0,0,0,0
Antonio,Valencia,DEF,MUN,6900000,2,138,4.8,6.95652173913044E-07,2E-05,0,1237539,7,21,0,0,0,3,0,20,33222,4,0,138,-4,0.4,0,2.5,13,0,15,0,1,11.5,1203522,0,0,0,2,2561,6907,0,0,620,Arsenal,Brighton,West Ham,Watford,,0,6.9,10.8,7.1,118.2
Enner,Valencia,FWD,WHU,5000000,0,0,0,0,0,0,2511,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,836,0,0,0,0,0,2,0,0,0,Arsenal,Man City,Leicester,Man Utd,Everton,0,0,0,0,0
Patrick,van Aanholt,DEF,CRY,5100000,1,50,2.1,4.11764705882353E-07,9.80392156862745E-06,0,191368,6,37,0,0,0,2,0,9.8,2216,-4,0,50,4,0.2,0,1,2,0,3,0,0,2,98863,0,0,0,1,1831,8259,0,0,308,Watford,Leicester,Stoke,West Brom,,1.7,1.6,1.7,1.8,85.3
Mike,van der Hoorn,DEF,SWA,4400000,0,71,2.15151515151515,4.88980716253444E-07,1.61363636363636E-05,0,55290,2,18,0,0,0,1,0,16.1,2919,-1,0,71,1,0.2,0,0.7,4,0,8,0,0,1,104031,0,0,0,1,1603,326,0,0,351,Man City,Chelsea,Bournemouth,Southampton,Stoke,1.3,2,3.4,2.2,56.6
Virgil,van Dijk,DEF,LIV,5700000,6,64,2.9,5.08771929824561E-07,1.12280701754386E-05,0,375893,0,25,0,0,0,0,0,11.2,5472,2,0,64,-2,0.8,0,4.7,5,0,6,0,0,8.2,676078,0,0,0,1,1893,40294,0,0,400,West Brom,Stoke,Chelsea,Brighton,,2.1,3.4,2.4,3.6,84.1
Rajiv,van La Parra,MID,HUD,4500000,3,71,2.4,5.33333333333333E-07,1.57777777777778E-05,0,57440,2,35,0,0,0,3,0,15.4,5191,-5,1,71,5,0.5,0,2.3,3,0,6,0,0,0.5,77484,0,0,0,1,1997,187,-1,1,233,Everton,Man City,Chelsea,Arsenal,,0,2.8,2.4,2.5,109.8
Jamie,Vardy,FWD,LEI,8900000,8,157,4.8,5.39325842696629E-07,1.76404494382022E-05,0,2475508,3,44,0,0,0,17,0,17.4,232245,4,1,157,-4,0.6,1,5.5,22,0,8,0,2,22.3,3297543,0,0,0,2,2888,18090,-1,0,578,Crystal Palace,West Ham,Arsenal,Tottenham,,0,5.6,12.8,4.7,214.6
Jan,Vertonghen,DEF,TOT,6000000,3,117,3.5,5.83333333333333E-07,1.95E-05,0,665596,4,31,0,0,0,0,0,19.5,18759,0,0,117,0,0.3,0,1.8,10,0,13,0,1,8.5,676875,0,0,0,0,2939,7350,0,0,699,Watford,West Brom,Newcastle,Leicester,,0,4.6,6.5,3.5,108.4
Nikola,Vlasic,MID,EVE,5300000,1,14,0.411764705882353,7.76914539400666E-08,2.64150943396226E-06,0,2584,0,11,0,0,0,0,0,2.6,11,-2,0,14,2,0.1,0,0.3,0,0,0,0,0,0,2686,0,0,0,0,441,11,0,0,64,Newcastle,Huddersfield,Southampton,West Ham,,0.2,0.2,0.2,0.2,26.5
Sam,Vokes,FWD,BUR,5700000,2,58,1.70588235294118,2.99277605779154E-07,1.01754385964912E-05,0,457302,3,10,0,0,0,4,0,10.2,1442,-3,0,58,3,0.4,0,2.3,7,0,2,0,2,2,344586,0,0,0,1,840,1105,0,0,161,Stoke,Brighton,Arsenal,Bournemouth,,1.3,1.5,0.9,1.4,65.6
Michel,Vorm,GLK,TOT,4800000,0,3,0.0882352941176471,1.83823529411765E-08,6.25E-07,0,9689,0,1,0,4,0,0,0,0.6,39,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,7845,0,0,0,0,90,10,0,0,17,Watford,West Brom,Newcastle,Leicester,,0,0,0,0,1.9
Molla,Wague,DEF,WAT,4500000,0,19,3.2,7.11111111111111E-07,4.22222222222222E-06,0,4544,0,8,0,0,0,1,0,4.2,33,0,0,19,0,0,0,0,0,0,1,0,0,0,5048,0,0,0,0,438,24,0,0,82,Crystal Palace,Tottenham,Newcastle,Man Utd,,0,0,0,0,14.5
Theo,Walcott,MID,EVE,6800000,2,47,1.38235294117647,2.03287197231834E-07,6.91176470588235E-06,0,584065,2,15,0,0,0,2,0,6.9,6552,-7,0,47,7,0.3,0,2.3,3,0,2,0,2,2.9,597220,0,0,0,1,1005,9031,0,0,184,Newcastle,Huddersfield,Southampton,West Ham,,1,0.7,0.9,0.7,81.4
Kyle,Walker,DEF,MCI,6600000,2,128,4.3,6.51515151515152E-07,1.93939393939394E-05,0,1203477,2,21,0,0,0,0,0,19.4,5331,1,0,128,-1,0.2,0,1.3,6,0,14,0,6,13.5,794214,1,0,0,3,2634,46114,0,1,651,Swansea,West Ham,Huddersfield,Brighton,Southampton,5.1,5.2,11.5,5.2,105.9
Kyle,Walker-Peters,DEF,TOT,4000000,0,7,0.205882352941176,5.14705882352941E-08,1.75E-06,0,140525,0,0,0,0,0,0,0,1.8,1120,-5,0,7,5,0,0,0,0,0,1,0,0,0.9,121762,0,0,0,0,98,47,0,0,33,Watford,West Brom,Newcastle,Leicester,,0,0.1,0.2,0.1,4.4
Jonathan,Walters,MID,BUR,5100000,0,3,1,1.96078431372549E-07,5.88235294117647E-07,0,30888,0,2,0,0,0,0,0,0.6,20,-4,0,3,4,0,0,0,0,0,0,0,0,0.1,1695,0,0,0,0,36,14,0,0,3,Stoke,Brighton,Arsenal,Bournemouth,,0,0,0,0,1.1
Aaron,Wan-Bissaka,MID,CRY,4500000,0,12,0.352941176470588,7.84313725490196E-08,2.66666666666667E-06,0,475,1,10,0,0,0,0,0,2.7,65,0,0,12,0,0.3,0,1.3,0,0,1,0,0,0,1008,0,0,0,0,537,33,0,0,91,Watford,Leicester,Stoke,West Brom,,0.2,0.2,0.2,0.2,21.9
Victor,Wanyama,MID,TOT,4800000,2,26,0.764705882352941,1.59313725490196E-07,5.41666666666667E-06,0,44619,0,6,0,0,0,1,0,5.4,269,-2,0,26,2,0.3,0,1.3,1,0,1,0,0,0.4,10382,0,0,0,0,543,87,0,0,125,Watford,West Brom,Newcastle,Leicester,,0,0.4,0.8,0.4,26.1
Danny,Ward,GLK,LIV,4400000,0,0,0,0,0,0,1107,0,0,0,0,0,0,0,0,20,-1,0,0,1,0,0,0,0,0,0,0,0,0,984,0,0,0,0,0,12,0,0,0,West Brom,Stoke,Chelsea,Brighton,,0,0,0,0,0
Joel,Ward,DEF,CRY,4700000,1,29,0.852941176470588,1.81476846057572E-07,6.17021276595745E-06,0,32041,3,25,0,0,0,0,0,6.2,53,-3,0,29,3,0.1,0,0.3,0,0,2,0,1,0.2,10804,1,0,0,0,1394,324,0,0,235,Watford,Leicester,Stoke,West Brom,,0.4,0.4,0.4,0.4,52.8
Stephen,Ward,DEF,BUR,4800000,3,93,3.9,8.125E-07,1.9375E-05,0,1471753,1,19,0,0,0,1,0,19.4,6373,3,-1,93,-3,0.4,0,1.8,9,0,8,0,1,9.1,1714819,0,0,0,1,2100,31948,1,0,423,Stoke,Brighton,Arsenal,Bournemouth,,4.5,5.1,3.5,3.9,70.5
James,Ward-Prowse,MID,SOU,5000000,5,82,3,6E-07,1.64E-05,0,267416,2,27,0,0,0,3,0,16.4,8215,-5,0,82,5,0.4,0,1.8,8,0,2,0,5,1.8,238184,0,0,0,1,1659,602,0,0,361,Bournemouth,Everton,Swansea,Man City,,0,2.9,5.2,1.7,123.4
Ben,Watson,MID,WAT,4300000,0,12,1.5,3.48837209302326E-07,2.7906976744186E-06,0,16969,1,12,0,0,0,0,0,2.8,41,-2,0,12,2,0,0,0,0,0,0,0,0,0.1,15061,0,0,0,0,455,4,0,0,61,Crystal Palace,Tottenham,Newcastle,Man Utd,,0,0,0,0,13.1
Danny,Welbeck,FWD,ARS,7300000,1,64,2.8,3.83561643835616E-07,8.76712328767123E-06,0,209762,1,18,0,0,0,5,0,8.8,4777,-2,0,64,2,0.9,0,6.3,6,0,4,0,2,1.4,202437,0,0,0,2,1006,16809,0,0,231,West Ham,Man Utd,Burnley,Leicester,Huddersfield,3.3,1.5,4.9,1.8,81.8
Nahki,Wells,FWD,BUR,4900000,1,7,0.205882352941176,4.20168067226891E-08,1.42857142857143E-06,0,5913,0,2,0,0,0,0,0,1.4,89,-1,0,7,1,0.1,0,0.3,0,0,0,0,0,0.1,4778,0,0,0,0,35,93,0,0,14,Stoke,Brighton,Arsenal,Bournemouth,,0.1,0.1,0.1,0.1,4
Ashley,Westwood,MID,BUR,4300000,4,22,0.647058823529412,1.50478796169631E-07,5.11627906976744E-06,0,9506,2,9,0,0,0,0,0,5.1,202,-2,0,22,2,0.5,0,2,0,0,1,0,0,0.1,10022,0,0,0,0,755,240,0,0,121,Stoke,Brighton,Arsenal,Bournemouth,,0.3,0.3,0.3,0.3,25.8
Glenn,Whelan,MID,STK,4500000,0,0,0,0,0,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,Burnley,Liverpool,Crystal Palace,Swansea,,0,0,0,0,0
Dean,Whitehead,MID,HUD,4200000,0,3,0.0882352941176471,2.10084033613445E-08,7.14285714285714E-07,0,8770,0,3,0,0,0,0,0,0.7,231,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,7930,0,0,0,0,65,220,0,0,13,Everton,Man City,Chelsea,Arsenal,,0,0,0,0,0.7
Alfie,Whiteman,GLK,TOT,4000000,0,0,0,0,0,0,3953,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6488,0,0,0,0,0,39,0,0,0,Watford,West Brom,Newcastle,Leicester,,0,0,0,0,0
Connor,Wickham,FWD,CRY,5400000,0,0,0,0,0,0,2161,0,0,0,0,0,0,0,0,17,-1,0,0,1,0,0,0,0,0,0,0,0,0,1127,0,0,0,0,0,30,0,0,0,Watford,Leicester,Stoke,West Brom,,0,0,0,0,0
Georginio,Wijnaldum,MID,LIV,6600000,3,71,2.4,3.63636363636364E-07,1.07575757575758E-05,0,272079,1,20,0,0,0,1,0,10.8,265,-4,0,71,4,0.4,0,2.7,0,0,13,0,1,2.2,55847,0,0,0,0,2021,603,0,0,335,West Brom,Stoke,Chelsea,Brighton,,1.7,2.1,1.3,2.2,91.6
Ashley,Williams,DEF,EVE,5200000,0,56,2.3,4.42307692307692E-07,1.07692307692308E-05,0,293540,3,31,0,0,0,1,0,10.8,529,-3,0,56,3,0,0,0,3,0,5,0,0,2.1,141663,0,0,0,1,1830,654,0,1,332,Newcastle,Huddersfield,Southampton,West Ham,,2,1.4,2.4,1.8,68.9
Danny,Williams,MID,HUD,4800000,0,28,1.4,2.91666666666667E-07,5.83333333333333E-06,0,4008,2,22,0,0,0,0,0,5.8,10,-2,0,28,2,0,0,0,0,0,0,0,0,0,1340,0,0,0,0,1115,5,0,0,134,Everton,Man City,Chelsea,Arsenal,,0,0,0,0,27
,Willian,MID,CHE,7200000,4,125,3.67647058823529,5.1062091503268E-07,1.73611111111111E-05,0,1746861,1,18,0,0,0,6,0,17.4,159795,2,0,125,-2,0.3,0,2,13,0,9,0,8,13.8,1667278,0,0,0,3,1758,8975,0,0,496,Swansea,Liverpool,Huddersfield,Newcastle,,0,3.3,7.8,3.2,214.6
Joseph,Willock,MID,ARS,4500000,2,2,0.0606060606060606,1.34680134680135E-08,4.44444444444444E-07,0,84,0,1,0,0,0,0,0,0.4,18,0,0,2,0,0.2,0,0.7,0,0,0,0,0,0,155,0,0,0,0,67,29,0,0,6,West Ham,Man Utd,Burnley,Leicester,Huddersfield,0,0,0,0,1.3
Jack,Wilshere,MID,ARS,5100000,0,40,1.21212121212121,2.3767082590612E-07,7.84313725490196E-06,0,124354,6,16,0,0,0,1,0,7.8,3071,-4,0,40,4,0.2,0,1,2,0,3,0,2,0.7,149887,0,0,0,0,1114,479,0,0,213,West Ham,Man Utd,Burnley,Leicester,Huddersfield,0,0.6,1.3,0.6,65.6
Callum,Wilson,FWD,BOU,5700000,3,90,3.6,6.31578947368421E-07,1.57894736842105E-05,0,963282,0,31,0,0,0,7,0,15.5,62080,-3,1,90,3,0.3,0,1.8,10,0,5,0,2,5.4,1262902,0,0,0,3,1797,1038,-1,0,266,Southampton,Swansea,Burnley,,,0,3.9,4,3.5,130.6
Kane,Wilson,DEF,WBA,4000000,0,0,0,0,0,0,20138,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15353,0,0,0,0,0,3,0,0,0,Liverpool,Newcastle,Tottenham,Crystal Palace,,0,0,0,0,0
Kevin,Wimmer,DEF,STK,4000000,0,19,0.558823529411765,1.39705882352941E-07,4.75E-06,0,58195,5,32,0,0,0,0,0,4.8,362,-5,0,19,5,0,0,0,1,0,1,0,0,0.3,55828,0,0,0,0,1321,232,0,0,196,Burnley,Liverpool,Crystal Palace,Swansea,,0.3,0.3,0.4,0.3,36.5
Harry,Winks,MID,TOT,4800000,0,31,1.9,3.95833333333333E-07,6.45833333333333E-06,0,30476,0,9,0,0,0,0,0,6.5,45,-2,0,31,2,0,0,0,0,0,4,0,1,0.1,28245,0,0,0,0,768,6,0,0,167,Watford,West Brom,Newcastle,Leicester,,0,0,0,0,33.1
Chris,Wood,FWD,BUR,6300000,11,91,4.3,6.82539682539682E-07,1.44444444444444E-05,0,321238,1,10,0,0,0,9,0,14.4,5377,-2,0,91,2,0.9,0,5.5,17,0,8,0,1,3.5,481874,0,0,0,1,1406,36809,0,0,279,Stoke,Brighton,Arsenal,Bournemouth,,5.2,5.7,3.7,5.6,117.1
Ben,Woodburn,MID,LIV,4200000,0,0,0,0,0,0,34453,0,0,0,0,0,0,0,0,504,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,35899,0,0,0,0,0,182,0,0,0,West Brom,Stoke,Chelsea,Brighton,,0,0,0,0,0
Freddie,Woodman,GLK,NEW,4000000,0,0,0,0,0,0,10051,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15136,0,0,0,0,0,3,0,0,0,Everton,West Brom,Watford,Tottenham,Chelsea,0,0,0,0,0
Granit,Xhaka,MID,ARS,5100000,2,93,2.8,5.49019607843137E-07,1.82352941176471E-05,0,1093004,7,44,0,0,0,1,0,18.2,3854,-4,1,93,4,0.3,0,1.7,2,0,10,0,6,6.7,951727,0,0,0,1,2809,5773,-1,0,517,West Ham,Man Utd,Burnley,Leicester,Huddersfield,3.1,1.4,4.4,1.7,166.6
Claudio,Yacob,MID,WBA,4300000,1,23,0.676470588235294,1.57318741450068E-07,5.34883720930233E-06,0,32004,5,17,0,0,0,0,0,5.3,128,-2,0,23,2,0.2,0,0.7,0,0,3,0,0,0.2,23514,0,0,0,0,898,46,0,0,124,Liverpool,Newcastle,Tottenham,Crystal Palace,,0.3,0.3,0.3,0.3,23.2
,Yaya Toure,MID,MCI,6000000,1,9,0.272727272727273,4.54545454545455E-08,1.5E-06,0,80335,1,1,0,0,0,0,0,1.5,73,-5,0,9,5,0.1,0,0.3,0,0,0,0,1,0.8,11701,0,0,0,0,98,110,0,0,49,Swansea,West Ham,Huddersfield,Brighton,Southampton,0.1,0.1,0.2,0.1,9.5
DeAndre,Yedlin,DEF,NEW,4400000,5,76,2.6,5.90909090909091E-07,1.72727272727273E-05,0,67782,4,34,0,0,0,0,0,17.3,1753,-1,0,76,1,1.2,0,5.3,5,0,6,0,2,1.7,134003,1,0,0,2,2459,35722,0,0,410,Everton,West Brom,Watford,Tottenham,Chelsea,1.5,2.6,4.3,2.7,76.4
Maya,Yoshida,DEF,SOU,4600000,7,74,2.17647058823529,4.73145780051151E-07,1.60869565217391E-05,0,483955,1,29,0,0,0,2,0,16.1,1149,-4,0,74,4,0.4,0,2,6,0,6,0,1,1.5,472011,0,0,0,0,1785,582,0,0,383,Bournemouth,Everton,Swansea,Man City,,0,1.6,2.7,1.5,78.3
Ashley,Young,MID,MUN,4800000,2,90,3.5,7.29166666666667E-07,1.875E-05,0,559848,6,24,0,0,0,2,0,18.8,11817,-2,0,90,2,0.4,0,1.8,11,0,9,0,5,2,641093,0,0,0,1,2204,1885,0,0,440,Arsenal,Brighton,West Ham,Watford,,0,4.2,5.2,3.8,117.4
Pablo,Zabaleta,DEF,WHU,4900000,2,76,2.4,4.89795918367347E-07,1.55102040816327E-05,0,222235,8,53,0,0,0,0,0,15.5,1360,-1,0,76,1,0.7,0,3.3,6,0,8,0,0,1.9,141960,0,0,0,0,2839,1305,0,0,490,Arsenal,Man City,Leicester,Man Utd,Everton,1.4,2,3.7,2.1,85.7
Wilfried,Zaha,MID,CRY,6900000,14,105,4.2,6.08695652173913E-07,1.52173913043478E-05,0,1512825,4,30,0,0,0,7,0,15.2,3307,-1,-1,105,1,1.3,0,8.7,3,0,7,0,5,8.9,821884,0,0,0,1,2189,175312,1,0,319,Watford,Leicester,Stoke,West Brom,,3.7,4.6,4,5.3,211.5
,Zanka,DEF,HUD,4500000,11,96,2.8,6.22222222222222E-07,2.13333333333333E-05,0,637389,5,54,0,0,0,0,0,21.3,12594,0,0,96,0,1.1,0,5,8,0,9,0,3,6.4,798319,0,0,0,2,3060,10930,0,0,558,Everton,Man City,Chelsea,Arsenal,,0,2.8,3.9,3.5,97.3
Davide,Zappacosta,DEF,CHE,5900000,2,56,1.64705882352941,2.79162512462612E-07,9.49152542372881E-06,0,50496,0,14,0,0,0,1,0,9.5,143,-1,0,56,1,0.1,0,0.5,1,0,5,0,1,0.2,54074,0,0,0,0,1033,113,0,0,220,Swansea,Liverpool,Huddersfield,Newcastle,,0,0.9,2.9,0.8,81.6
Mauro,Zarate,FWD,WAT,5400000,0,0,0,0,0,0,2251,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,1769,0,0,0,0,0,1,0,0,0,Crystal Palace,Tottenham,Newcastle,Man Utd,,0,0,0,0,0
Marvin,Zeegelaar,DEF,WAT,4000000,0,28,0.823529411764706,2.05882352941176E-07,7E-06,0,100323,4,18,0,0,0,0,0,7,789,-5,1,28,5,0,0,0,5,0,2,0,2,0.3,113493,0,0,0,1,993,540,-1,1,186,Crystal Palace,Tottenham,Newcastle,Man Utd,,0.7,0.4,0.4,0.4,35.2
Oleksandr,Zinchenko,MID,MCI,5000000,0,14,0.424242424242424,8.48484848484849E-08,2.8E-06,0,1583,1,2,0,0,0,0,0,2.8,58,0,0,14,0,0,0,0,0,0,3,0,0,0,2032,0,0,0,0,455,34,0,0,89,Swansea,West Ham,Huddersfield,Brighton,Southampton,0.2,0.2,0.4,0.2,22.8
Kurt,Zouma,DEF,STK,5400000,2,77,2.6,4.81481481481482E-07,1.42592592592593E-05,0,169319,1,46,0,0,0,1,0,14.3,722,-1,0,77,1,0.2,0,1,5,0,6,0,0,2.1,107358,0,0,0,0,2586,2686,0,0,496,Burnley,Liverpool,Crystal Palace,Swansea,,2.4,2,3.7,1.9,103
