FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW1Forecast,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Robert,Huth,DEF,LEI,5000000,0,88,2.31578947368421,4.63157894736842E-07,1.76E-05,0,0,9,49,0,0,0,2,0,0,0,0,0,88,0,0,0,0,1,0,9,0,2,0.1,0,2,0,0,0,2926,0,0,0,479,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,0,0,0,0,2.9,1.8,1.2,2.2,2,3.2,2.2,2.2,2.3,2,2.4,2.9,2.2,2.7,1.9,1.5,1.4,3.3,1.7,2,2.8,2.5,1.7,2.7,1.4,1.7,2.6,2.9,3.3,1.9,2.7,2.2,2.7,1.6,124.9
Jordon,Ibe,MID,BOU,5000000,0,36,2.60410648683789E-27,5.20821297367579E-34,7.2E-06,0,0,0,22,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,3,0,0,0.6,0,0,0,0,0,1055,0,0,0,133,West Brom,Watford,Man City,Arsenal,Brighton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5
Vicente,Iborra,MID,LEI,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kelechi,Iheanacho,FWD,LEI,7000000,0,52,3.76148714765474E-27,5.37355306807819E-34,7.42857142857143E-06,0,0,0,9,0,0,0,4,0,0,0,0,0,52,0,0,0,0,6,0,1,0,3,3.5,0,0,0,0,0,537,0,0,0,180,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.4
Giannelli,Imbula,MID,STK,4500000,0,24,1.73607099122526E-27,3.85793553605614E-34,5.33333333333333E-06,0,0,1,20,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,2,0,1,0.2,0,1,0,0,0,796,0,0,0,126,Everton,Arsenal,West Brom,Man Utd,Newcastle,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Tom,Ince,MID,HUD,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,LIV,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Watford,Crystal Palace,Arsenal,Man City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Iwobi,MID,ARS,5500000,0,89,6.43792992579368E-27,1.17053271378067E-33,1.61818181818182E-05,0,0,1,20,0,0,0,3,0,0,0,0,0,89,0,0,0,0,8,0,9,0,5,3.3,0,0,0,0,0,1456,0,0,0,352,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.7
Phil,Jagielka,DEF,EVE,5000000,0,104,7.52297429530947E-27,1.50459485906189E-33,2.08E-05,0,0,4,32,0,0,0,3,0,0,0,0,0,104,0,0,0,0,16,0,6,0,3,7.3,0,0,0,0,0,2251,0,0,1,533,Stoke,Man City,Chelsea,Tottenham,Man Utd,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.1
Eldin,Jakupovic,GLK,LEI,4500000,0,86,6.22092105189052E-27,1.38242690042012E-33,1.91111111111111E-05,0,0,0,36,0,73,0,0,0,0,0,0,0,86,0,0,0,0,7,0,5,0,0,0.3,0,0,0,2,0,1980,0,0,0,431,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.8
Matty,James,MID,LEI,4500000,0,1,7.23362913010526E-29,1.60747314002339E-35,2.22222222222222E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1,0,0,0,3,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,5000000,0,50,3.61681456505263E-27,7.23362913010526E-34,1E-05,0,0,2,33,0,0,0,2,0,0,0,0,0,50,0,0,0,0,0,0,2,0,1,0.3,0,0,0,0,0,1614,0,0,0,261,Liverpool,Bournemouth,Brighton,Southampton,Man City,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.8
Vincent,Janssen,FWD,TOT,7500000,0,55,1.44736842105263,1.92982456140351E-07,7.33333333333333E-06,0,0,0,8,0,0,0,2,0,0,0,0,0,55,0,0,0,0,3,0,3,0,3,0.3,0,0,0,0,0,845,0,0,0,134,Newcastle,Chelsea,Burnley,Everton,Swansea,1.8,0.7,1.2,0.7,1.2,0.8,1.8,1,0.9,0.7,1.1,0.7,1.2,0.7,0.9,1.2,2.1,0.9,0.9,1,1,0.9,0.7,0.8,0.9,0.7,0.9,0.8,2.1,0.8,2.1,0.7,0.9,1.1,1.8,1.1,0.9,1,89.4
Carl,Jenkinson,DEF,ARS,4500000,0,2,1.44672582602105E-28,3.21494628004678E-35,4.44444444444444E-07,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,82,0,0,0,12,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
,Jesus,FWD,MCI,10500000,0,67,1.76315789473684,1.67919799498747E-07,6.38095238095238E-06,0,0,2,5,0,0,0,7,0,0,0,0,0,67,0,0,0,0,12,0,3,0,4,13.6,0,0,0,0,0,651,0,0,0,258,Brighton,Everton,Bournemouth,Liverpool,Watford,2.2,1,1.1,1.2,1.2,1.5,0.9,1.6,1.6,1.3,1.2,1,2.2,1.4,1.4,0.9,1.3,1.4,1.4,2.2,1.1,1.5,0.9,2.5,1.6,1.3,1.4,0.9,1,1.3,2.5,0.9,1.2,1.1,1.6,1.1,2.5,1.1,92.9
,Joel Pereira,GLK,MUN,4000000,0,6,4.34017747806316E-28,1.08504436951579E-34,1.5E-06,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,90,0,0,0,23,West Ham,Swansea,Leicester,Stoke,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Glen,Johnson,DEF,STK,4500000,0,56,1.47368421052632,3.27485380116959E-07,1.24444444444444E-05,0,0,1,34,0,0,0,0,0,0,0,0,0,56,0,0,0,0,3,0,6,0,0,0.8,0,0,0,0,0,1957,0,0,0,376,Everton,Arsenal,West Brom,Man Utd,Newcastle,1.5,1.3,0.8,0.9,1.8,1.1,1.4,0.8,0.7,0.7,0.8,1.8,1.1,0.9,1.2,0.7,0.9,1.4,1.1,1.8,0.8,2.1,0.7,2.1,0.9,0.7,2.1,0.7,1.1,1.1,1.8,1,1,1.1,1.2,0.7,1.4,1,62.8
Phil,Jones,DEF,MUN,5000000,0,55,3.97849602155789E-27,7.95699204311579E-34,1.1E-05,0,0,2,14,0,0,0,0,0,0,0,0,0,55,0,0,0,0,4,0,5,0,0,0.7,0,0,0,0,0,1584,0,0,0,362,West Ham,Swansea,Leicester,Stoke,Everton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3
,Joselu,FWD,STK,5500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,Everton,Arsenal,West Brom,Man Utd,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Kabasele,DEF,WAT,4500000,0,35,1.26588509776842E-26,2.81307799504094E-33,7.77777777777778E-06,0,0,1,15,0,0,0,2,0,0,0,0,0,35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,771,0,0,0,143,Liverpool,Bournemouth,Brighton,Southampton,Man City,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7
Younes,Kaboul,DEF,WAT,4500000,0,57,1.5,3.33333333333333E-07,1.26666666666667E-05,0,0,2,36,0,0,0,2,0,0,0,0,0,57,0,0,0,0,1,0,4,0,0,0.6,0,0,0,0,0,1910,0,0,0,342,Liverpool,Bournemouth,Brighton,Southampton,Man City,0.9,0.8,2.1,1.1,1.1,1,0.8,1.3,0.8,1.4,1.5,1.4,1.9,1,1,0.9,1.1,2.1,1.9,0.8,1.3,0.8,1.4,0.8,1.1,1.1,1.1,1.8,1.1,1.1,0.8,0.8,1.2,1.9,1.4,0.8,2.1,0.8,71.8
Elias,Kachunga,MID,HUD,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,Crystal Palace,Newcastle,Southampton,West Ham,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Kane,FWD,TOT,12500000,0,224,5.89473684210526,4.71578947368421E-07,1.792E-05,0,0,3,19,0,0,0,29,0,0,0,0,0,224,0,0,1,0,33,0,14,0,7,37.9,0,0,0,0,0,2523,0,0,0,920,Newcastle,Chelsea,Burnley,Everton,Swansea,7.3,6.9,8.4,5.5,8.4,7.1,7.3,8.1,7.5,6.3,8.3,6.3,8.4,6.9,7.3,8.4,8.4,7.3,7.3,8.1,8.1,7.3,6.7,7.1,7.4,6.3,7.5,7.3,8.4,7,8.4,5.7,7.3,8.4,7.3,8.4,7.3,8,336
N'Golo,Kante,MID,CHE,5000000,0,83,2.18421052631579,4.36842105263158E-07,1.66E-05,0,0,9,33,0,0,0,1,0,0,0,0,0,83,0,0,0,0,1,0,13,0,1,16.9,0,0,0,0,0,3138,0,0,0,554,Burnley,Tottenham,Everton,Leicester,Arsenal,2,1.1,1.7,1.5,1.2,1.5,1.4,1.3,2.1,1.5,1.5,1.3,1.1,1.8,3.1,1.1,2.7,1.7,1.3,3.1,1.9,1.1,1.9,2.7,1.9,1.7,1.7,1.1,1.1,1.7,1.6,1.3,1.4,1.3,3.1,1.4,1.4,2.7,119
Loris,Karius,GLK,LIV,5000000,0,32,2.31476132163368E-27,4.62952264326737E-34,6.4E-06,0,0,0,12,0,20,0,0,0,0,0,0,0,32,0,0,0,0,0,0,3,0,0,0.2,0,0,0,0,0,900,0,0,0,153,Watford,Crystal Palace,Arsenal,Man City,Burnley,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Beram,Kayal,MID,BHA,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Keane,DEF,EVE,5500000,0,113,2.97368421052632,5.4066985645933E-07,2.05454545454545E-05,0,0,4,49,0,0,0,2,0,0,0,0,0,113,0,0,0,0,10,0,10,0,1,12.5,0,0,0,0,0,3150,0,0,0,619,Stoke,Man City,Chelsea,Tottenham,Man Utd,3.8,2.6,2.6,3,2.3,2.1,3.4,3.7,0,1.9,2.9,3.2,3.2,3.8,4.2,2.1,3.7,3.5,3.2,2.6,1.6,2.9,2.4,3.2,2.5,3.1,3.8,2.3,2.8,4.2,3.2,3.2,2.7,2.9,4.2,3.7,3.8,3.3,158.6
Martin,Kelly,DEF,CRY,4500000,0,46,1.21052631578947,2.69005847953216E-07,1.02222222222222E-05,0,0,4,44,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,2,0,2,0.3,0,0,0,0,0,2124,0,0,0,323,Huddersfield,Liverpool,Swansea,Burnley,Southampton,1.7,0.6,0.9,0.7,1,0.6,0.6,0.8,1.5,1,0.6,1.3,1,1.5,0.6,0.6,0.7,0.6,0.7,1,0.8,0.8,0.9,0.7,0.8,1.7,1.1,0.7,0.7,0.6,1.5,0.6,0.6,1.7,0.6,0.6,0.8,0.8,61
,Kenedy,MID,CHE,5000000,0,3,2.17008873903158E-28,4.34017747806316E-35,6E-07,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,90,0,0,0,8,Burnley,Tottenham,Everton,Leicester,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Jonjoe,Kenny,DEF,EVE,4500000,0,1,7.23362913010526E-29,1.60747314002339E-35,2.22222222222222E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,13,0,0,0,2,Stoke,Man City,Chelsea,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ki Sung-yueng,MID,SWA,5000000,0,41,9.26808732294736E-24,1.85361746458947E-30,8.2E-06,0,0,3,28,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1291,0,0,0,220,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4
,Kiko Femenia,DEF,WAT,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,Liverpool,Bournemouth,Brighton,Southampton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,King,MID,LEI,4500000,0,41,2.96578794334316E-27,6.5906398740959E-34,9.11111111111111E-06,0,0,4,26,0,0,0,1,0,0,0,0,0,41,0,0,0,0,1,0,1,0,0,0.8,0,0,0,0,0,1446,0,0,0,217,Arsenal,Brighton,Man Utd,Chelsea,Huddersfield,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.9
Joshua,King,FWD,BOU,7500000,0,178,4.68421052631579,6.24561403508772E-07,2.37333333333333E-05,0,0,1,54,0,0,0,16,0,0,0,0,0,178,0,0,1,0,17,0,9,0,3,7,0,0,0,0,0,2714,0,0,0,553,West Brom,Watford,Man City,Arsenal,Brighton,5.6,6.3,6.3,4.5,6.6,3.9,5.9,5,5.6,5,5.8,6.6,5.6,6.5,6,5.3,4.5,5.4,5.4,6,4.8,5.8,5.4,5.1,4,6.4,5.8,6.6,4.9,5.9,6.4,5.4,6.1,4.5,5.4,5.1,6.5,5.6,231.6
Stephen,Kingsley,DEF,SWA,4500000,0,29,2.09775244773053E-27,4.66167210606784E-34,6.44444444444444E-06,0,0,0,20,0,0,0,0,0,0,0,0,0,29,0,0,0,0,2,0,3,0,0,0.2,0,0,0,0,0,1036,0,0,0,192,Southampton,Man Utd,Crystal Palace,Newcastle,Tottenham,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2
Davy,Klaassen,MID,EVE,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,Stoke,Man City,Chelsea,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ragnar,Klavan,DEF,LIV,4500000,0,43,3.11046052594526E-27,6.91213450210058E-34,9.55555555555555E-06,0,0,3,19,0,0,0,0,0,0,0,0,0,43,0,0,0,0,4,0,3,0,0,0.5,0,0,0,0,0,1410,0,0,0,292,Watford,Crystal Palace,Arsenal,Man City,Burnley,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
Anthony,Knockaert,MID,BHA,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,Man City,Leicester,Watford,West Brom,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar,Kolarov,DEF,MCI,5500000,0,95,2.5,4.54545454545455E-07,1.72727272727273E-05,0,0,6,27,0,0,0,1,0,0,0,0,0,95,0,0,0,0,7,0,9,0,1,0.1,0,1,0,0,0,2535,0,0,0,558,Brighton,Everton,Bournemouth,Liverpool,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
Sead,Kolasinac,DEF,ARS,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vincent,Kompany,DEF,MCI,6000000,0,57,4.12316860416E-27,6.8719476736E-34,9.5E-06,0,0,5,6,0,0,0,3,0,0,0,0,0,57,0,0,0,0,6,0,5,0,0,5.7,0,0,0,0,0,820,0,0,0,227,Brighton,Everton,Bournemouth,Liverpool,Watford,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6
Laurent,Koscielny,DEF,ARS,6000000,0,121,3.18421052631579,5.30701754385965E-07,2.01666666666667E-05,0,0,4,37,0,0,0,2,0,0,0,0,0,121,0,0,0,0,19,0,10,0,1,0.6,0,0,0,0,0,2821,0,0,1,723,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0,0,2.4,2.3,2.9,3.5,4.5,2.6,0,3.9,2.9,3.3,3.2,4.5,3.2,3.6,3.6,4.5,3,3.6,2.9,3.5,1.8,4.2,3.2,4.5,2.6,3.5,4,3.2,2.2,4.2,4.2,4,4.2,2.5,3.8,4,112.7
Cheikhou,Kouyate,MID,WHU,5000000,0,79,2.07894736842105,4.15789473684211E-07,1.58E-05,0,0,3,46,0,0,0,1,0,0,0,0,0,79,0,0,0,0,3,0,9,0,1,0,0,0,0,0,0,2723,0,0,0,438,Man Utd,Southampton,Newcastle,Huddersfield,West Brom,0,0,2.6,3,1.2,1.2,1.7,1.5,3,1.2,1.3,1.6,1.7,1.2,1,1.5,1.1,1.4,3,1.4,1,1.6,2.6,1.8,1.6,2.6,2,1,1.3,1.9,1.4,1.6,1.1,1.8,1,1.3,1.3,1.6,80.5
Alexandre,Lacazette,FWD,ARS,10500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,0,0,0,0,0,0,0,0,0,0,Leicester,Stoke,Liverpool,Bournemouth,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Lallana,MID,LIV,7500000,0,139,3.65789473684211,4.87719298245614E-07,1.85333333333333E-05,0,0,3,32,0,0,0,8,0,0,0,0,0,139,0,0,0,0,14,0,9,0,7,1.2,0,0,0,0,0,2338,0,0,0,543,Watford,Crystal Palace,Arsenal,Man City,Burnley,0,0,0,0,0,0,0,3.4,2.3,5.2,2.5,3.9,3.6,3.4,4.5,3.8,3.8,3.5,2.2,3.9,4.1,3.6,3.2,3.2,4.5,3,3.1,3.1,5.2,2.7,4.5,3.1,3.1,4.2,3.1,4.1,2.9,5.2,219.5
Erik,Lamela,MID,TOT,6500000,0,28,6.32942548884211E-24,9.7375776751417E-31,4.30769230769231E-06,0,0,1,2,0,0,0,1,0,0,0,0,0,28,0,0,1,0,4,0,4,0,1,0.1,0,0,0,0,0,595,0,0,0,93,Newcastle,Chelsea,Burnley,Everton,Swansea,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2
Manuel,Lanzini,MID,WHU,7000000,0,133,3.5,5E-07,1.9E-05,0,0,9,53,0,0,0,8,0,0,0,0,0,133,0,0,0,0,20,0,9,0,3,1.7,0,0,0,0,0,2708,0,0,0,635,Man Utd,Southampton,Newcastle,Huddersfield,West Brom,0,0,4.3,5,2.9,2.8,3.7,3.4,5,2.9,3,3.6,3.8,2.9,2.3,3.4,2.7,3.2,5,3.2,2.1,3.6,4.3,3.9,3.6,4.3,4.2,2.4,3,4.1,3.2,3.6,2.7,3.9,2.1,3,3.1,3.6,213.5
Jamaal,Lascelles,DEF,NEW,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lee Chung-yong,MID,CRY,4500000,0,24,1.73607099122526E-27,3.85793553605614E-34,5.33333333333333E-06,0,0,0,13,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,0,1,0.1,0,0,0,0,0,471,0,0,0,103,Huddersfield,Liverpool,Swansea,Burnley,Southampton,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9
Florian,Lejeune,DEF,NEW,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,Tottenham,Huddersfield,West Ham,Swansea,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,12,8.68035495612632E-28,1.92896776802807E-34,2.66666666666667E-06,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,118,0,0,0,38,Bournemouth,Burnley,Stoke,Brighton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
Mario,Lemina,MID,SOU,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,Swansea,West Ham,Huddersfield,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Lennon,MID,EVE,5500000,0,22,7.95699204311579E-27,1.44672582602105E-33,4E-06,0,0,0,5,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,0,1,0.1,0,0,0,0,0,509,0,0,0,104,Stoke,Man City,Chelsea,Tottenham,Man Utd,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3
,Lewis Cook,MID,BOU,4500000,0,17,1.22971695211789E-27,2.73270433803977E-34,3.77777777777778E-06,0,0,1,7,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,1,0,2,0.7,0,0,0,0,0,432,0,0,0,81,West Brom,Watford,Man City,Arsenal,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8
